2.100000000000000089e+00 1.799351941713533964e-01 1.700079084383022410e-01 1.931850639131794389e-01 1.698464702396111914e-01 1.751438738299944953e-01 1.760585698384085074e-01 1.733121929970769526e-01 1.739452583442792355e-01 1.732300222293421954e-01
2.200000000000000178e+00 1.734017572273592045e-01 1.684370346603865087e-01 2.155027946278264828e-01 1.719568998668153659e-01 1.957771847408573684e-01 1.751499045412490685e-01 1.829894100708226723e-01 1.819864343440339149e-01 1.853823604849431372e-01
2.300000000000000266e+00 3.300460219404652840e-01 2.198644860235729748e-01 1.857988910912061753e-01 2.174618731745552036e-01 2.055096140700742313e-01 1.931938643285137924e-01 1.896786358662959082e-01 1.935202682705624011e-01 1.919338691194110991e-01
2.400000000000000355e+00 2.627234971028195032e-01 1.333007953981160676e-01 1.419231934613950363e-01 2.167126378702018408e-01 2.079828261856375704e-01 2.014496789049523839e-01 1.979022483872702465e-01 2.007628412910499871e-01 2.011425020328964086e-01
2.500000000000000000e+00 4.029705859800574164e-01 2.035865525176277779e-01 2.053860133322763237e-01 2.209913928389356519e-01 1.991434766768498954e-01 2.076124206957203899e-01 2.066161150817206749e-01 2.071369144598571022e-01 2.052804243140310125e-01
2.600000000000000089e+00 2.082771752414840638e-01 2.357589291311635027e-01 2.040237629498689031e-01 2.226646387956237594e-01 1.986907543631955264e-01 1.958749321586116254e-01 2.059487185284608612e-01 2.105503601395271041e-01 2.105115248521159665e-01
2.700000000000000178e+00 1.716908100781572855e-01 2.436972490256109070e-01 2.355076130962359682e-01 1.838942353297823851e-01 1.968732713436116832e-01 2.109925404415353978e-01 2.079798778478964272e-01 2.109272168948456982e-01 2.096956234681424114e-01
2.800000000000000266e+00 5.397068744222241476e-02 9.309600491711714221e-02 2.214796698321903623e-01 1.767627876542183785e-01 2.041429166946807094e-01 2.075511635101952301e-01 2.058207387205950312e-01 2.116128257408857183e-01 2.082155031986061555e-01
2.900000000000000355e+00 3.691628692031487247e-01 1.538605181221056606e-01 1.588876059461130641e-01 2.274500643756075802e-01 1.865467344937382088e-01 2.063563343140495110e-01 1.979902753239284885e-01 2.054275325635782912e-01 2.030188935379497184e-01
3.000000000000000000e+00 2.766871684714183877e-01 1.691712935223926850e-01 1.811030728565923287e-01 1.832237523543468194e-01 1.933549897188229505e-01 1.911202003803710026e-01 1.976257383602225415e-01 1.948895529744377741e-01 1.941026317471932494e-01
3.100000000000000089e+00 2.125513365424910595e-01 1.757926667440356527e-01 2.309812002258404551e-01 1.911632724836153929e-01 2.023463126254180233e-01 1.923468178985419663e-01 1.825933739921065113e-01 1.826047457158657128e-01 1.848698874971714534e-01
3.200000000000000178e+00 2.576609135102000403e-01 1.383770209417303221e-01 1.437538622489804019e-01 1.370781552572542805e-01 1.693391118344349244e-01 1.745958640347635427e-01 1.733915157150782982e-01 1.696320185871245112e-01 1.718181668616126923e-01
3.300000000000000266e+00 3.300603577638817621e-01 1.993993419434532122e-01 1.231315346486940021e-01 1.576498768711794563e-01 1.400746927668128916e-01 1.445597958785147241e-01 1.612779387406901299e-01 1.541267570467926562e-01 1.561771433698144473e-01
3.400000000000000355e+00 1.739486286385660552e-01 6.437735438045197323e-02 1.578881726598902746e-01 1.368548283786448494e-01 1.362111994984210039e-01 1.320250086173942461e-01 1.356626908725390990e-01 1.366068354048164679e-01 1.369660894093318315e-01
3.500000000000000000e+00 3.774483389830191049e-03 7.271182840501566602e-02 1.244243877515317648e-01 9.896364882536831664e-02 1.231091942243786042e-01 1.113592369237243751e-01 1.095782475078202478e-01 1.145160313923092310e-01 1.153706711439892174e-01
3.600000000000000089e+00 2.231263087113559140e-01 1.859664282536757640e-01 7.033823316711226847e-02 1.120104791917643505e-01 9.444641904557311840e-02 9.085241513395563018e-02 8.891236071987909662e-02 9.045214751590022195e-02 8.844742945036490611e-02
3.700000000000000178e+00 8.895273368168302164e-02 4.532413843302147971e-02 3.056161372999079487e-02 5.436715545385790993e-02 6.496665933639574064e-02 6.625354882267084355e-02 6.313536788391210797e-02 5.967454920946819313e-02 6.099784485234242826e-02
3.800000000000000266e+00 9.469595659219129380e-02 1.679795395473866054e-02 3.967528748543594497e-02 5.189122431469982838e-02 2.120324012981202738e-02 2.857067865250773053e-02 3.086252511233312720e-02 3.050907229335799581e-02 3.085230688504679228e-02
3.900000000000000355e+00 1.040368105925204914e-02 -3.433811545216934602e-02 6.023028847651298867e-02 2.543356301120821422e-02 9.688415279464637764e-03 -1.518707581963967251e-03 -1.183385039800022341e-03 -5.045942918305092000e-03 -2.558081492770354279e-03
4.000000000000000000e+00 3.989716165550216687e-02 -6.699607571475116319e-02 -3.794982912363249750e-02 -2.065840481898436817e-02 -3.279124946817054548e-02 -3.866926252846378947e-02 -4.199628266874157190e-02 -3.633444790919207468e-02 -3.880390207567457200e-02
4.100000000000000533e+00 7.336570095626429588e-02 -8.601699312933769326e-02 -1.098345990143460571e-01 -7.986828537520707094e-02 -7.062898975418943626e-02 -6.858799745133206671e-02 -7.385356197404659151e-02 -7.386847201295337895e-02 -7.671648027669325520e-02
4.200000000000000178e+00 -2.352017180035949062e-01 -1.121594148050411438e-01 -1.312608068197392563e-01 -8.086575009888924415e-02 -1.117311704528149013e-01 -1.157338477768079660e-01 -1.226967153180338194e-01 -1.144963160416755249e-01 -1.149954823941904125e-01
4.299999999999999822e+00 1.604426596963295926e-02 -7.402920285890825236e-02 -1.825165052340698424e-01 -1.508610051744181113e-01 -1.514983791097397059e-01 -1.538935152020916575e-01 -1.617240888256823161e-01 -1.556974527010261122e-01 -1.551090460939941462e-01
4.400000000000000355e+00 -2.025170043529103125e-01 -1.193506925229900623e-01 -2.109937583904202552e-01 -1.695574135543692074e-01 -2.044776510110242751e-01 -2.017694942045132889e-01 -1.978517297244158646e-01 -1.988901359704886851e-01 -1.991389141825223863e-01
4.500000000000000000e+00 -2.127875112875598218e-01 -2.530727250546641605e-01 -2.653465649598932830e-01 -2.671227907301562676e-01 -2.425649497614471850e-01 -2.509251826219990877e-01 -2.463697368145017219e-01 -2.439303672542212365e-01 -2.443212207599915198e-01
4.600000000000000533e+00 -3.380481065052389766e-01 -2.683533028590547320e-01 -2.508301248299249497e-01 -3.036079820485943492e-01 -2.786368587071722525e-01 -2.927362134839808783e-01 -2.850643455489536571e-01 -2.891947432265545848e-01 -2.899573598446411604e-01
4.700000000000000178e+00 -2.429778258537239888e-01 -2.872786978019412074e-01 -3.500167207334982100e-01 -3.663220719609776577e-01 -3.386349525329404031e-01 -3.341305835886380637e-01 -3.351404249398820534e-01 -3.377838407579574764e-01 -3.350424515921053836e-01
4.800000000000000711e+00 -3.195710300651342650e-01 -4.087665385019120246e-01 -3.156291435407314605e-01 -3.685734737401958339e-01 -3.859581027157177324e-01 -3.756025972132260304e-01 -3.856214857247226568e-01 -3.841990264640873787e-01 -3.835308363420886213e-01
4.900000000000000355e+00 -4.639836968773687342e-01 -4.917147999138642422e-01 -4.477475528075614553e-01 -4.471499572681579826e-01 -4.122466219323141501e-01 -4.227279117772270167e-01 -4.299951420982476846e-01 -4.326091240026308515e-01 -4.287037315730253817e-01
5.000000000000000000e+00 -5.436562374270281772e-01 -5.154737555388688719e-01 -5.181531966867130024e-01 -4.954326742582523813e-01 -4.795783633558886594e-01 -4.772717973239536393e-01 -4.789027922078994970e-01 -4.722928370001331366e-01 -4.749943856820209587e-01
5.100000000000000533e+00 -5.018213897799763679e-01 -5.420901896053095248e-01 -5.471201808373277187e-01 -5.205918015502805085e-01 -5.195982655299844488e-01 -5.175256771559483271e-01 -5.247007828483558622e-01 -5.204783562582673273e-01 -5.245960124842869998e-01
5.200000000000000178e+00 -5.993602086851674837e-01 -4.931987047058034035e-01 -5.844377920941619120e-01 -5.502735409416826817e-01 -5.674047652998406299e-01 -5.710992890070093475e-01 -5.652144809285717386e-01 -5.671737497089286428e-01 -5.686937335492181500e-01
5.300000000000000711e+00 -6.640711444086255799e-01 -6.259774071212867996e-01 -6.149621817631137910e-01 -6.109059368125316913e-01 -6.197391965164994465e-01 -6.189849652864978236e-01 -6.139462071581728297e-01 -6.151757792834202654e-01 -6.140097010945896328e-01
5.400000000000000355e+00 -7.345085132439002074e-01 -6.098200069085304431e-01 -6.436616817542456515e-01 -6.627517433451174389e-01 -6.585327002493768234e-01 -6.575469312723222215e-01 -6.597457089967069255e-01 -6.562188124822790902e-01 -6.584035557337717393e-01
5.500000000000000000e+00 -7.096042059529358292e-01 -6.002785699836309385e-01 -6.838652688277402358e-01 -6.897303395154941175e-01 -6.982518796562681151e-01 -7.082403807414791030e-01 -6.987994699714221714e-01 -6.974869626519996091e-01 -7.012597601382645207e-01
5.600000000000000533e+00 -8.023711843400044286e-01 -7.228792907120218381e-01 -6.833626170225495233e-01 -7.631113680324328463e-01 -7.370133351361854990e-01 -7.413336654465051412e-01 -7.441126326476293906e-01 -7.397518231921862419e-01 -7.411512461684691688e-01
5.700000000000000178e+00 -8.645316816967598683e-01 -8.360780355747904347e-01 -7.767058248368506890e-01 -7.731906668063944776e-01 -7.925324608423878203e-01 -7.736556718299676394e-01 -7.855697529750242936e-01 -7.832915597544432007e-01 -7.814874968620530993e-01
5.800000000000000711e+00 -7.817687681545562040e-01 -7.902815582478319723e-01 -8.152708683601821438e-01 -7.946105244803131074e-01 -8.088056253342412738e-01 -8.215859491569178497e-01 -8.205307608024915433e-01 -8.173575905575357625e-01 -8.172513461926652623e-01
5.900000000000000355e+00 -9.137093785566372528e-01 -9.208837718228437552e-01 -8.211033110592339535e-01 -8.451187396301474974e-01 -8.497124946629978082e-01 -8.619997930578618961e-01 -8.514315348771188674e-01 -8.518055001067686982e-01 -8.517035741493973466e-01
6.000000000000000000e+00 -8.774973647540115218e-01 -9.791781961963925696e-01 -8.664459043816558070e-01 -9.039500858647254722e-01 -8.836905661519086630e-01 -8.910581783175141046e-01 -8.841774720435193746e-01 -8.845944099797306004e-01 -8.846758706632029678e-01
6.100000000000000533e+00 -7.935180776295918115e-01 -8.053320862429056426e-01 -8.974353445926194217e-01 -9.271266810900408162e-01 -9.157790436700536940e-01 -9.234044821396752978e-01 -9.112786758886877170e-01 -9.166263107861822856e-01 -9.149780553499697877e-01
6.200000000000000178e+00 -9.214667554683695361e-01 -9.408047770163014967e-01 -8.879537929408375385e-01 -9.299951448730515713e-01 -9.337358888843456661e-01 -9.501773642005707510e-01 -9.435440063269439070e-01 -9.401028887038014314e-01 -9.415629478273018771e-01
6.300000000000000711e+00 -8.927629644807978382e-01 -9.398619084904742405e-01 -9.726337596084437820e-01 -9.569787790579560305e-01 -9.750050791966394792e-01 -9.687549948852413051e-01 -9.665288278567353286e-01 -9.673827356300367386e-01 -9.650583236590353220e-01
6.400000000000000355e+00 -9.933380195074063002e-01 -9.921953929867916022e-01 -1.000541941501093657e+00 -9.756478657277227740e-01 -1.002381535112228939e+00 -9.766503630003338099e-01 -9.906893010970180269e-01 -9.843197338475927483e-01 -9.880930863072332482e-01
6.500000000000000000e+00 -9.266829584615769999e-01 -9.450006422899426273e-01 -9.789309247432839145e-01 -9.857805982159304481e-01 -9.989593056793577563e-01 -1.009415605852109543e+00 -1.012275809178916131e+00 -1.003190756688860930e+00 -1.003928734596020611e+00
6.600000000000000533e+00 -8.195137841656982003e-01 -9.998687901506255749e-01 -1.070754181300825003e+00 -1.040635563975335298e+00 -1.007747272815971540e+00 -1.017232861775588804e+00 -1.017397348679915048e+00 -1.019182747741951944e+00 -1.018476583423052695e+00
6.700000000000000178e+00 -1.162426939759517941e+00 -1.039882785228103845e+00 -1.013266463096190950e+00 -1.024264514525888847e+00 -1.034952543715202955e+00 -1.045654252557556729e+00 -1.027777354144397304e+00 -1.034949445720402261e+00 -1.033284160114237293e+00
6.800000000000000711e+00 -1.079598826630590924e+00 -1.016375625500959501e+00 -1.043615482023789287e+00 -1.044758520785021627e+00 -1.047133439839632807e+00 -1.041187318369759085e+00 -1.039310415676916399e+00 -1.045119967016422402e+00 -1.041868386765363530e+00
6.900000000000000355e+00 -9.594100413215775891e-01 -1.064393752585299779e+00 -1.094902103740259980e+00 -1.049534809186453144e+00 -1.072091853350764623e+00 -1.052170619767448523e+00 -1.046956318718491596e+00 -1.050329925069871662e+00 -1.047482533515872838e+00
7.000000000000000000e+00 -9.596807541066738612e-01 -1.154210893399197024e+00 -1.076595967884453442e+00 -1.043056881707486561e+00 -1.052118520710850103e+00 -1.050391979164495559e+00 -1.050675019888344774e+00 -1.050420151330952789e+00 -1.050627849086677834e+00
7.100000000000000533e+00 -1.066673160177343593e+00 -1.099996910735104194e+00 -1.025069261357156591e+00 -1.078867706926187164e+00 -1.069546074195185659e+00 -1.053399293639267098e+00 -1.057544937094317516e+00 -1.052361613012562147e+00 -1.052740579956811695e+00
7.200000000000000178e+00 -1.027884821040067509e+00 -1.097904630576879370e+00 -1.024635775327592979e+00 -1.057778790716203954e+00 -1.057114313778827697e+00 -1.052402223241589052e+00 -1.048186312631441242e+00 -1.050002237994536181e+00 -1.050463852837024703e+00
7.300000000000000711e+00 -9.968956606060602743e-01 -1.046856837288330677e+00 -1.107858023986557638e+00 -1.030819829097608942e+00 -1.030918147201252522e+00 -1.049163771664743061e+00 -1.041988812430332256e+00 -1.047730719959453660e+00 -1.045417596590153986e+00
7.400000000000000355e+00 -9.570437075933282411e-01 -1.034679588377383164e+00 -1.059895832719420561e+00 -1.056022671601799079e+00 -1.043728503296727839e+00 -1.046905802389742846e+00 -1.031692315796869597e+00 -1.036822364221613668e+00 -1.036549227206693846e+00
7.500000000000000000e+00 -8.951436454755959948e-01 -9.167610694045613684e-01 -1.061777313398288181e+00 -1.009546505357108437e+00 -1.027389809926244180e+00 -1.037117789813523316e+00 -1.028495564176289401e+00 -1.031676615777592509e+00 -1.031628222907690962e+00
7.600000000000000533e+00 -9.117013420859984008e-01 -9.488120655965935901e-01 -1.016668580928560939e+00 -1.031623116344060342e+00 -1.006320605817963454e+00 -1.021517360315641332e+00 -1.020687355723621348e+00 -1.016048579264471785e+00 -1.019561629756127852e+00
7.700000000000000178e+00 -8.913918180022977200e-01 -1.045596760726168695e+00 -9.780683474129593380e-01 -9.794030135305837881e-01 -1.007538776058793495e+00 -9.976005348747828405e-01 -1.000363095773455502e+00 -1.004591644163145725e+00 -1.004721557033929624e+00
7.800000000000000711e+00 -9.580169965066650528e-01 -1.009284664089288297e+00 -1.014177408075593201e+00 -9.757974802625464239e-01 -9.936229923797874619e-01 -9.950279393758392210e-01 -9.944606837131968469e-01 -9.909582773854362925e-01 -9.902564511412802473e-01
7.900000000000000355e+00 -8.990164092805745799e-01 -9.651767657817907908e-01 -9.640370823146150459e-01 -9.849328870125800828e-01 -9.946226456042985831e-01 -9.862617919280836087e-01 -9.740639937309145679e-01 -9.751732653903967263e-01 -9.765978563294079873e-01
8.000000000000000000e+00 -8.823443716399298475e-01 -1.053053954178785334e+00 -9.540766361477938107e-01 -9.252856067840166121e-01 -9.734104617514663937e-01 -9.485992153294003915e-01 -9.614565980356595265e-01 -9.549747466093737591e-01 -9.598993683112297948e-01
8.099999999999999645e+00 -9.471776970554628416e-01 -8.494630341520986727e-01 -9.282545397778833030e-01 -9.518798809010471373e-01 -9.446453414894606659e-01 -9.454762719636837787e-01 -9.359161239954539857e-01 -9.408836614061182324e-01 -9.406704480202995322e-01
8.200000000000001066e+00 -8.125100201992826454e-01 -9.475541865106795747e-01 -9.422957076231208706e-01 -9.010999435612525588e-01 -9.245850125919347073e-01 -9.221274199148242756e-01 -9.251581634223601247e-01 -9.255800025911594675e-01 -9.240694280443685349e-01
8.300000000000000711e+00 -8.249008918633056187e-01 -9.624039109578346185e-01 -9.662334135435977078e-01 -9.029651762329846676e-01 -9.125867667092376623e-01 -8.957570653513164949e-01 -9.066302766988992845e-01 -9.038000883113979089e-01 -9.056745496653916261e-01
8.400000000000000355e+00 -9.631341897519843931e-01 -8.979297691111379764e-01 -8.604252070962955523e-01 -8.716247244461751142e-01 -8.844580291140037298e-01 -8.902385195196040879e-01 -8.926366310125489756e-01 -8.855796437456275871e-01 -8.876950240616543475e-01
8.500000000000000000e+00 -9.570456852382477342e-01 -9.072414037415496013e-01 -8.786664110995534571e-01 -8.799440265470404032e-01 -8.846963598084214286e-01 -8.783585814623602328e-01 -8.707665827741660758e-01 -8.676749398540837266e-01 -8.682813027931599592e-01
8.599999999999999645e+00 -7.661419834884697355e-01 -8.490017277650704353e-01 -8.382126298124138453e-01 -8.469878064712639265e-01 -8.612022228427071990e-01 -8.508045974119030630e-01 -8.518974230316609386e-01 -8.507637531356129212e-01 -8.515846333573346971e-01
8.700000000000001066e+00 -7.215358345858214895e-01 -8.584769196964073812e-01 -7.961617257268485126e-01 -8.351261710538916416e-01 -8.422520000690502107e-01 -8.326096583660115291e-01 -8.369177299116671298e-01 -8.372811265514195078e-01 -8.344027398277326091e-01
8.800000000000000711e+00 -7.035656027375862820e-01 -7.637921074009793587e-01 -8.418561679587023283e-01 -8.009879946776204962e-01 -8.440663624251857344e-01 -8.291223204450959283e-01 -8.224384192559947016e-01 -8.210250077180972772e-01 -8.200093125949912132e-01
8.900000000000000355e+00 -8.942447361744986223e-01 -8.864423515908432805e-01 -7.884939245424184007e-01 -8.262580207450627157e-01 -8.088612130400468780e-01 -8.027186880130133817e-01 -8.084803859603482135e-01 -8.072587185936187515e-01 -8.038539256419068302e-01
9.000000000000000000e+00 -6.636609932504728970e-01 -8.648423519887905586e-01 -7.996203490572612038e-01 -7.907329933785193221e-01 -7.940419645951561911e-01 -7.994184258193854919e-01 -7.938318509508860421e-01 -7.931748314940769706e-01 -7.919275347665578613e-01
9.099999999999999645e+00 -9.055196397343467929e-01 -8.514619950984274599e-01 -8.197387500340219679e-01 -7.768186753544128464e-01 -7.846160226680312100e-01 -7.764158495523283410e-01 -7.814556825982714727e-01 -7.800673767031711670e-01 -7.825177356680754759e-01
9.200000000000001066e+00 -8.132580062143468513e-01 -8.218283635510464924e-01 -7.987724243349780817e-01 -7.646691272807238926e-01 -7.851589156185170282e-01 -7.796904882435243822e-01 -7.723769397367322709e-01 -7.701741806440590699e-01 -7.741391491680209569e-01
9.300000000000000711e+00 -8.330794610547624934e-01 -6.788425525004039285e-01 -7.223068975829067817e-01 -7.846358346559947350e-01 -7.516516582491701293e-01 -7.638751630883634514e-01 -7.675592355861797778e-01 -7.662589213731283433e-01 -7.686066558529337511e-01
9.400000000000000355e+00 -5.836891567315127816e-01 -6.560466651634602187e-01 -7.708442169076908934e-01 -7.390354725534752367e-01 -7.569741971439614137e-01 -7.672072490401593559e-01 -7.565033046796501015e-01 -7.610091366156201964e-01 -7.620722235425065882e-01
9.500000000000000000e+00 -6.964568261033020624e-01 -7.538085908431467752e-01 -7.587152521489864965e-01 -7.504105817687263258e-01 -7.361456019230895320e-01 -7.638699140397126053e-01 -7.593534016028673506e-01 -7.588279544602829496e-01 -7.559879990772651048e-01
9.600000000000001421e+00 -9.411901991354260089e-01 -7.826188795497259765e-01 -7.545956342475497181e-01 -7.687770067315018441e-01 -7.494962675346782399e-01 -7.534864718140690254e-01 -7.495982082899710353e-01 -7.587456219854078476e-01 -7.583263058165956583e-01
9.700000000000001066e+00 -7.676006557235860450e-01 -6.734085373915695838e-01 -7.621872164639074132e-01 -7.476264272721407922e-01 -7.643938986255627288e-01 -7.684637441987014483e-01 -7.574790941184921245e-01 -7.619473431119156981e-01 -7.615038594205489897e-01
9.800000000000000711e+00 -7.698799021973266044e-01 -7.494931688877096709e-01 -7.470270130840336309e-01 -7.479263903447314066e-01 -7.627820906242810395e-01 -7.650211337395198541e-01 -7.653300484602526543e-01 -7.660112971874395438e-01 -7.646701696900388701e-01
9.900000000000000355e+00 -8.425929676083562248e-01 -7.260818211847133163e-01 -7.658004427830601424e-01 -7.829922328240989104e-01 -7.657224414754271180e-01 -7.627723601355631544e-01 -7.730673362930815529e-01 -7.713998591310724517e-01 -7.733688045140316714e-01
1.000000000000000000e+01 -8.044922242147209968e-01 -6.615284695748331334e-01 -8.017256790306994674e-01 -8.404355581347060511e-01 -7.690114503044772620e-01 -7.755528908392345100e-01 -7.799773198005728325e-01 -7.826699944464723391e-01 -7.827358406419916426e-01
